ticker,target_name,horizon,spike_percentile,embedding_variant,alignment_mode,placebo_variant,evaluation_filter,num_test_spikes,num_test_samples,precision,recall,f1,roc_auc,pr_auc
AXP,log_gk,3,95.0,target_sector_event_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,3,85,0.16666666666666666,0.3333333333333333,0.2222222222222222,0.8008130081300813,0.12602124183006536
BAC,log_gk,3,95.0,target_sector_event_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,2,105,0.0,0.0,0.0,0.43203883495145634,0.025561706284597852
BX,log_gk,3,95.0,target_sector_event_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,2,86,0.07692307692307693,1.0,0.14285714285714285,0.7976190476190476,0.08166666666666667
C,log_gk,3,95.0,target_sector_event_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,1,100,0.1111111111111111,1.0,0.2,0.9494949494949495,0.16666666666666666
ABT,log_abs_return,1,80.0,target_sector_event_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,15,125,0.25,0.06666666666666667,0.10526315789473684,0.5703030303030303,0.18390152257875714
AMD,log_abs_return,1,80.0,target_sector_event_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,23,173,0.1476510067114094,0.9565217391304348,0.2558139534883721,0.4828985507246377,0.1351244776676916
AMGN,log_abs_return,1,80.0,target_sector_event_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,19,77,0.5,0.10526315789473684,0.17391304347826086,0.4764065335753176,0.32418820310305435
AXP,log_abs_return,1,80.0,target_sector_event_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,10,85,0.1875,0.3,0.23076923076923078,0.752,0.34690856393714964
BAC,log_abs_return,1,80.0,target_sector_event_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,20,105,0.18181818181818182,0.2,0.19047619047619047,0.5494117647058823,0.2616488729476303
BX,log_abs_return,1,80.0,target_sector_event_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,15,86,0.18,0.6,0.27692307692307694,0.5830985915492958,0.27797865929825455
C,log_abs_return,1,80.0,target_sector_event_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,10,100,0.15384615384615385,0.2,0.17391304347826086,0.5955555555555555,0.27876207260508534
ABT,log_abs_return,1,85.0,target_sector_event_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,9,125,0.16666666666666666,0.1111111111111111,0.13333333333333333,0.5766283524904214,0.16357848521404816
AMD,log_abs_return,1,85.0,target_sector_event_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,15,173,0.09859154929577464,0.9333333333333333,0.17834394904458598,0.49156118143459915,0.10004971048318242
AMGN,log_abs_return,1,85.0,target_sector_event_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,16,77,0.14285714285714285,0.0625,0.08695652173913043,0.42827868852459017,0.24827459024073367
AXP,log_abs_return,1,85.0,target_sector_event_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,6,85,0.15384615384615385,0.3333333333333333,0.21052631578947367,0.8016877637130801,0.3647215865751334
BAC,log_abs_return,1,85.0,target_sector_event_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,12,105,0.11764705882352941,0.16666666666666666,0.13793103448275862,0.5806451612903226,0.1679554497981386
BX,log_abs_return,1,85.0,target_sector_event_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,9,86,0.11538461538461539,0.6666666666666666,0.19672131147540983,0.5526695526695526,0.12874439281777333
C,log_abs_return,1,85.0,target_sector_event_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,7,100,0.1,0.2857142857142857,0.14814814814814814,0.6436251920122887,0.2662463851937536
ABT,log_abs_return,1,90.0,target_sector_event_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,6,125,0.0,0.0,0.0,0.4719887955182074,0.07426757553174174
AMD,log_abs_return,1,90.0,target_sector_event_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,12,173,0.06299212598425197,0.6666666666666666,0.11510791366906475,0.5144927536231884,0.08904119335364467
AMGN,log_abs_return,1,90.0,target_sector_event_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,9,77,0.16666666666666666,0.1111111111111111,0.13333333333333333,0.4444444444444444,0.14276038291594423
AXP,log_abs_return,1,90.0,target_sector_event_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,6,85,0.16666666666666666,0.3333333333333333,0.2222222222222222,0.8270042194092827,0.29178743961352654
BAC,log_abs_return,1,90.0,target_sector_event_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,7,105,0.09090909090909091,0.14285714285714285,0.1111111111111111,0.4329446064139941,0.09027059522945699
BX,log_abs_return,1,90.0,target_sector_event_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,5,86,0.07317073170731707,0.6,0.13043478260869565,0.5876543209876544,0.11237615872499593
C,log_abs_return,1,90.0,target_sector_event_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,5,100,0.06666666666666667,0.2,0.1,0.6000000000000001,0.25686501114754734
ABT,log_abs_return,1,95.0,target_sector_event_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,3,125,0.0,0.0,0.0,0.7131147540983607,0.11492537313432835
AMD,log_abs_return,1,95.0,target_sector_event_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,7,173,0.036036036036036036,0.5714285714285714,0.06779661016949153,0.40275387263339074,0.03674997083248503
AMGN,log_abs_return,1,95.0,target_sector_event_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,2,77,0.0,0.0,0.0,0.4866666666666667,0.04871794871794872
AXP,log_abs_return,1,95.0,target_sector_event_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,2,85,0.0,0.0,0.0,0.608433734939759,0.04508611955420466
BAC,log_abs_return,1,95.0,target_sector_event_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,3,105,0.0,0.0,0.0,0.48366013071895425,0.0359324236517219
BX,log_abs_return,1,95.0,target_sector_event_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,2,86,0.0,0.0,0.0,0.30357142857142855,0.0243593353984793
C,log_abs_return,1,95.0,target_sector_event_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,1,100,0.09090909090909091,1.0,0.16666666666666666,0.98989898989899,0.5
ABT,log_abs_return,3,80.0,target_sector_event_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,24,125,0.0,0.0,0.0,0.41171617161716173,0.17959757793875225
AMD,log_abs_return,3,80.0,target_sector_event_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,27,173,0.15584415584415584,0.8888888888888888,0.26519337016574585,0.54337899543379,0.2175789838230197
AMGN,log_abs_return,3,80.0,target_sector_event_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,16,77,0.5,0.1875,0.2727272727272727,0.6454918032786885,0.37876484786506337
AXP,log_abs_return,3,80.0,target_sector_event_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,13,85,0.17647058823529413,0.23076923076923078,0.2,0.6367521367521367,0.33555313108881163
BAC,log_abs_return,3,80.0,target_sector_event_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,17,105,0.19047619047619047,0.23529411764705882,0.21052631578947367,0.5514705882352942,0.21038517488737252
BX,log_abs_return,3,80.0,target_sector_event_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,15,86,0.22413793103448276,0.8666666666666667,0.3561643835616438,0.6610328638497653,0.278500053509197
C,log_abs_return,3,80.0,target_sector_event_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,10,100,0.1,0.3,0.15,0.46555555555555556,0.10311957365629565
ABT,log_abs_return,3,85.0,target_sector_event_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,18,125,0.0,0.0,0.0,0.3639667705088266,0.12275325762230596
AMD,log_abs_return,3,85.0,target_sector_event_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,19,173,0.11486486486486487,0.8947368421052632,0.20359281437125748,0.5635680109364319,0.18651139397923513
AMGN,log_abs_return,3,85.0,target_sector_event_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,10,77,0.2,0.1,0.13333333333333333,0.6119402985074627,0.21474125061564137
AXP,log_abs_return,3,85.0,target_sector_event_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,10,85,0.11764705882352941,0.2,0.14814814814814814,0.6266666666666667,0.17206290780580624
BAC,log_abs_return,3,85.0,target_sector_event_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,15,105,0.17391304347826086,0.26666666666666666,0.21052631578947367,0.5259259259259259,0.1765680259677549
BX,log_abs_return,3,85.0,target_sector_event_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,7,86,0.12962962962962962,1.0,0.22950819672131148,0.6907775768535263,0.14503437738731856
C,log_abs_return,3,85.0,target_sector_event_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,6,100,0.045454545454545456,0.16666666666666666,0.07142857142857142,0.5390070921985816,0.08302129978115472
ABT,log_abs_return,3,90.0,target_sector_event_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,10,125,0.25,0.1,0.14285714285714285,0.5391304347826087,0.1241847363984229
AMD,log_abs_return,3,90.0,target_sector_event_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,12,173,0.0763888888888889,0.9166666666666666,0.14102564102564102,0.5657349896480331,0.13160964409970405
AMGN,log_abs_return,3,90.0,target_sector_event_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,8,77,0.0,0.0,0.0,0.5434782608695652,0.11788233910412434
AXP,log_abs_return,3,90.0,target_sector_event_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,3,85,0.0,0.0,0.0,0.6829268292682927,0.06854106854106853
BAC,log_abs_return,3,90.0,target_sector_event_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,8,105,0.0,0.0,0.0,0.4188144329896908,0.06847577756674171
BX,log_abs_return,3,90.0,target_sector_event_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,5,86,0.09433962264150944,1.0,0.1724137931034483,0.7827160493827161,0.14824561403508774
C,log_abs_return,3,90.0,target_sector_event_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,3,100,0.0,0.0,0.0,0.49828178694158076,0.03873170480313337
ABT,log_abs_return,3,95.0,target_sector_event_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,4,125,0.0,0.0,0.0,0.4710743801652893,0.038371752193120195
AMD,log_abs_return,3,95.0,target_sector_event_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,8,173,0.05737704918032787,0.875,0.1076923076923077,0.6583333333333333,0.10812991151564051
AMGN,log_abs_return,3,95.0,target_sector_event_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,2,77,0.0,0.0,0.0,0.54,0.04423076923076923
AXP,log_abs_return,3,95.0,target_sector_event_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,2,85,0.0,0.0,0.0,0.6987951807228916,0.055714285714285716
BAC,log_abs_return,3,95.0,target_sector_event_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,3,105,0.0,0.0,0.0,0.4411764705882353,0.03548415186346221
BX,log_abs_return,3,95.0,target_sector_event_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,2,86,0.02631578947368421,0.5,0.05,0.6726190476190477,0.05505952380952381
C,log_abs_return,3,95.0,target_sector_event_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,1,100,0.0,0.0,0.0,0.46464646464646464,0.018518518518518517
ABT,log_gk,1,80.0,target_sector_event_weighted,shifted_1_day_text,stale_20d,target_event_keyword,14,125,0.3333333333333333,0.42857142857142855,0.375,0.6537966537966537,0.4343892255554008
AMD,log_gk,1,80.0,target_sector_event_weighted,shifted_1_day_text,stale_20d,target_event_keyword,17,173,0.11864406779661017,0.4117647058823529,0.18421052631578946,0.4837858220211162,0.10177492490670338
AMGN,log_gk,1,80.0,target_sector_event_weighted,shifted_1_day_text,stale_20d,target_event_keyword,13,77,0.1875,0.23076923076923078,0.20689655172413793,0.4939903846153846,0.22426317581494637
AXP,log_gk,1,80.0,target_sector_event_weighted,shifted_1_day_text,stale_20d,target_event_keyword,10,85,0.3,0.3,0.3,0.6866666666666666,0.32686135218394385
BAC,log_gk,1,80.0,target_sector_event_weighted,shifted_1_day_text,stale_20d,target_event_keyword,9,105,0.08333333333333333,0.1111111111111111,0.09523809523809523,0.5381944444444444,0.11293705292447964
BX,log_gk,1,80.0,target_sector_event_weighted,shifted_1_day_text,stale_20d,target_event_keyword,10,86,0.13043478260869565,0.6,0.21428571428571427,0.6631578947368421,0.39064619834394465
C,log_gk,1,80.0,target_sector_event_weighted,shifted_1_day_text,stale_20d,target_event_keyword,9,100,0.2727272727272727,0.3333333333333333,0.3,0.7704517704517704,0.2880134270614147
ABT,log_gk,1,85.0,target_sector_event_weighted,shifted_1_day_text,stale_20d,target_event_keyword,10,125,0.35714285714285715,0.5,0.4166666666666667,0.7043478260869566,0.4282333854944351
AMD,log_gk,1,85.0,target_sector_event_weighted,shifted_1_day_text,stale_20d,target_event_keyword,13,173,0.10344827586206896,0.46153846153846156,0.16901408450704225,0.5293269230769231,0.0917559662651043
AMGN,log_gk,1,85.0,target_sector_event_weighted,shifted_1_day_text,stale_20d,target_event_keyword,11,77,0.25,0.36363636363636365,0.2962962962962963,0.5950413223140496,0.23520361218743566
AXP,log_gk,1,85.0,target_sector_event_weighted,shifted_1_day_text,stale_20d,target_event_keyword,7,85,0.1,0.14285714285714285,0.11764705882352941,0.6648351648351648,0.1562239700208517
BAC,log_gk,1,85.0,target_sector_event_weighted,shifted_1_day_text,stale_20d,target_event_keyword,6,105,0.09090909090909091,0.16666666666666666,0.11764705882352941,0.5269360269360269,0.10884356799504064
BX,log_gk,1,85.0,target_sector_event_weighted,shifted_1_day_text,stale_20d,target_event_keyword,6,86,0.1111111111111111,0.6666666666666666,0.19047619047619047,0.6770833333333333,0.2482476683512059
C,log_gk,1,85.0,target_sector_event_weighted,shifted_1_day_text,stale_20d,target_event_keyword,4,100,0.0,0.0,0.0,0.5677083333333333,0.05480924572276073
ABT,log_gk,1,90.0,target_sector_event_weighted,shifted_1_day_text,stale_20d,target_event_keyword,6,125,0.14285714285714285,0.3333333333333333,0.2,0.6610644257703081,0.17185946396012847
AMD,log_gk,1,90.0,target_sector_event_weighted,shifted_1_day_text,stale_20d,target_event_keyword,6,173,0.07692307692307693,0.5,0.13333333333333333,0.6057884231536926,0.05885500349960959
AMGN,log_gk,1,90.0,target_sector_event_weighted,shifted_1_day_text,stale_20d,target_event_keyword,5,77,0.08333333333333333,0.2,0.11764705882352941,0.4805555555555556,0.08491071428571428
AXP,log_gk,1,90.0,target_sector_event_weighted,shifted_1_day_text,stale_20d,target_event_keyword,4,85,0.2,0.25,0.2222222222222222,0.6728395061728395,0.14782362220250417
BAC,log_gk,1,90.0,target_sector_event_weighted,shifted_1_day_text,stale_20d,target_event_keyword,5,105,0.2,0.4,0.26666666666666666,0.546,0.11577476289177815
BX,log_gk,1,90.0,target_sector_event_weighted,shifted_1_day_text,stale_20d,target_event_keyword,3,86,0.043478260869565216,0.3333333333333333,0.07692307692307693,0.606425702811245,0.12426900584795321
C,log_gk,1,90.0,target_sector_event_weighted,shifted_1_day_text,stale_20d,target_event_keyword,1,100,0.0,0.0,0.0,0.5151515151515151,0.02040816326530612
ABT,log_gk,1,95.0,target_sector_event_weighted,shifted_1_day_text,stale_20d,target_event_keyword,1,125,0.0,0.0,0.0,0.8870967741935484,0.06666666666666667
AMD,log_gk,1,95.0,target_sector_event_weighted,shifted_1_day_text,stale_20d,target_event_keyword,5,173,0.05555555555555555,0.4,0.0975609756097561,0.5809523809523809,0.04914098972922502
AMGN,log_gk,1,95.0,target_sector_event_weighted,shifted_1_day_text,stale_20d,target_event_keyword,2,77,0.07142857142857142,0.5,0.125,0.7933333333333333,0.13448275862068965
AXP,log_gk,1,95.0,target_sector_event_weighted,shifted_1_day_text,stale_20d,target_event_keyword,2,85,0.0,0.0,0.0,0.5662650602409638,0.05
BAC,log_gk,1,95.0,target_sector_event_weighted,shifted_1_day_text,stale_20d,target_event_keyword,2,105,0.16666666666666666,0.5,0.25,0.5825242718446602,0.13676470588235295
BX,log_gk,1,95.0,target_sector_event_weighted,shifted_1_day_text,stale_20d,target_event_keyword,0,86,,,,,
C,log_gk,1,95.0,target_sector_event_weighted,shifted_1_day_text,stale_20d,target_event_keyword,0,100,,,,,
ABT,log_gk,3,80.0,target_sector_event_weighted,shifted_1_day_text,stale_20d,target_event_keyword,15,125,0.25,0.3333333333333333,0.2857142857142857,0.5951515151515151,0.2405641622280934
AMD,log_gk,3,80.0,target_sector_event_weighted,shifted_1_day_text,stale_20d,target_event_keyword,20,173,0.07575757575757576,0.25,0.11627906976744186,0.4130718954248366,0.14399930966811592
AMGN,log_gk,3,80.0,target_sector_event_weighted,shifted_1_day_text,stale_20d,target_event_keyword,9,77,0.0,0.0,0.0,0.357843137254902,0.0951031449636864
AXP,log_gk,3,80.0,target_sector_event_weighted,shifted_1_day_text,stale_20d,target_event_keyword,8,85,0.0,0.0,0.0,0.6217532467532467,0.13269706415090018
BAC,log_gk,3,80.0,target_sector_event_weighted,shifted_1_day_text,stale_20d,target_event_keyword,7,105,0.07692307692307693,0.14285714285714285,0.1,0.6720116618075802,0.16481546834807703
