ticker,target_name,horizon,spike_percentile,embedding_variant,alignment_mode,best_variant,correct_text_rank,num_variants,correct_text_mae_improvement_pct,correct_text_num_spike_samples,correct_text_underprediction_reduction
AMD,log_gk,3,85.0,target_sector_weighted,shifted_1_day_text,shuffled_within_ticker,3,4,-0.1648331669519957,14,-0.0011002160088443094
AMD,log_gk,3,90.0,target_sector_event_weighted,same_day_text,stale_20d,3,4,0.9740476874118801,6,0.008642368487834432
AMD,log_gk,3,90.0,target_sector_event_weighted,shifted_1_day_text,correct_text,1,4,1.1193879983078239,6,0.009931919850803808
AMD,log_gk,3,90.0,target_sector_weighted,same_day_text,correct_text,1,4,3.6948748218373453,6,0.03278327143467363
AMD,log_gk,3,90.0,target_sector_weighted,shifted_1_day_text,shuffled_within_ticker,3,4,-0.160298113992102,6,-0.0014222664731186423
AMD,log_gk,3,95.0,target_sector_event_weighted,same_day_text,stale_20d,3,4,0.5065683321951152,5,0.0047902845248992245
AMD,log_gk,3,95.0,target_sector_event_weighted,shifted_1_day_text,correct_text,1,4,1.8537167243714645,5,0.017529383449266956
AMD,log_gk,3,95.0,target_sector_weighted,same_day_text,correct_text,1,4,2.6685788620216653,5,0.025235000322310342
AMD,log_gk,3,95.0,target_sector_weighted,shifted_1_day_text,shuffled_within_ticker,2,4,0.35856207763803183,5,0.0033906864337181373
AMGN,log_abs_return,1,80.0,target_sector_event_weighted,same_day_text,correct_text,1,4,8.380530077604739,19,0.1685671255936479
AMGN,log_abs_return,1,80.0,target_sector_event_weighted,shifted_1_day_text,correct_text,1,4,-6.1255214678378795,19,-0.12320957469682424
AMGN,log_abs_return,1,80.0,target_sector_weighted,same_day_text,stale_20d,2,4,4.85373211288639,19,0.09762863006210765
AMGN,log_abs_return,1,80.0,target_sector_weighted,shifted_1_day_text,correct_text,1,4,2.198953393064344,19,0.04423004861873776
AMGN,log_abs_return,1,85.0,target_sector_event_weighted,same_day_text,correct_text,1,4,8.050278515439851,16,0.17773581933065363
AMGN,log_abs_return,1,85.0,target_sector_event_weighted,shifted_1_day_text,shuffled_within_ticker,2,4,-5.088183246388722,16,-0.11233802861191972
AMGN,log_abs_return,1,85.0,target_sector_weighted,same_day_text,correct_text,1,4,6.756242199279976,16,0.149165800982198
AMGN,log_abs_return,1,85.0,target_sector_weighted,shifted_1_day_text,correct_text,1,4,4.846122843993981,16,0.10699376581844988
AMGN,log_abs_return,1,90.0,target_sector_event_weighted,same_day_text,correct_text,1,4,11.72965557467343,9,0.2739723628097802
AMGN,log_abs_return,1,90.0,target_sector_event_weighted,shifted_1_day_text,stale_20d,2,4,-1.650083117836922,9,-0.03854138493225959
AMGN,log_abs_return,1,90.0,target_sector_weighted,same_day_text,correct_text,1,4,12.028766856845943,9,0.280958776366271
AMGN,log_abs_return,1,90.0,target_sector_weighted,shifted_1_day_text,correct_text,1,4,6.074290973756562,9,0.14187866300759133
AMGN,log_abs_return,1,95.0,target_sector_event_weighted,same_day_text,correct_text,1,4,7.537867484651901,2,0.22205175255573106
AMGN,log_abs_return,1,95.0,target_sector_event_weighted,shifted_1_day_text,cross_ticker_same_day,2,4,1.5938455846596054,2,0.04695176800301937
AMGN,log_abs_return,1,95.0,target_sector_weighted,same_day_text,correct_text,1,4,12.052126936968039,2,0.35503355741222276
AMGN,log_abs_return,1,95.0,target_sector_weighted,shifted_1_day_text,cross_ticker_same_day,2,4,5.223834463743184,2,0.15388458341792788
