ticker,target_name,horizon,spike_percentile,embedding_variant,alignment_mode,placebo_variant,evaluation_filter,num_spike_samples,ts_only_mae,embedding_mae,mae_improvement_pct,underprediction_reduction
AMD,log_gk,3,95.0,target_sector_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,5,0.9456344229299953,0.935619885936888,1.0590283888014353,0.010014536993107193
AXP,log_gk,3,95.0,target_sector_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,3,1.087494897991131,1.1044821428729472,-1.5620528347485436,-0.01698724488181617
BAC,log_gk,3,95.0,target_sector_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,2,1.2828557361827784,1.2693706291404334,1.0511787617266133,0.013485107042344957
BX,log_gk,3,95.0,target_sector_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,2,0.7731724747526869,0.8087481179221365,-4.601255778127529,-0.03557564316944961
C,log_gk,3,95.0,target_sector_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,1,0.703203212709496,0.682635163104695,2.924908366893092,0.020568049604801075
ABT,log_abs_return,1,80.0,target_sector_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,15,2.1286364484420703,2.1261246786825696,0.11799900172427653,0.0032743641695351638
AMD,log_abs_return,1,80.0,target_sector_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,23,2.307253961053972,2.2739562203204913,1.443176230078731,0.033297740733481136
AMGN,log_abs_return,1,80.0,target_sector_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,19,2.011413646066492,2.039060555465791,-1.3745014335248713,-0.02764690939929947
AXP,log_abs_return,1,80.0,target_sector_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,10,1.7821010496831318,1.8838981869744313,-5.7121978189396,-0.10179713729129966
BAC,log_abs_return,1,80.0,target_sector_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,20,2.100610763211964,2.058131810523189,2.022219129441289,0.042478952688774926
BX,log_abs_return,1,80.0,target_sector_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,15,1.9234859842492633,1.7962364045174835,6.61557093598711,0.13176967420958058
C,log_abs_return,1,80.0,target_sector_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,10,1.6156311430140455,1.7015686664566712,-5.3191301624889835,-0.08593752344262535
ABT,log_abs_return,1,85.0,target_sector_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,9,2.1113127479317466,2.124237754179975,-0.6121786675559857,-0.011654015564837176
AMD,log_abs_return,1,85.0,target_sector_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,15,2.484229061984355,2.4037383576642437,3.240067735775414,0.08049070432011132
AMGN,log_abs_return,1,85.0,target_sector_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,16,2.2078219901307676,2.2142253401788583,-0.29003017800866304,-0.0064033500480907835
AXP,log_abs_return,1,85.0,target_sector_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,6,1.81726961331852,1.905980619139126,-4.881554457877641,-0.08871100582060605
BAC,log_abs_return,1,85.0,target_sector_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,12,2.1518630441143594,2.105404498960105,2.1589917295770755,0.0464585451542547
BX,log_abs_return,1,85.0,target_sector_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,9,2.137433607039107,1.935085623188947,9.466866394529271,0.20234798385015992
C,log_abs_return,1,85.0,target_sector_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,7,1.550942236156938,1.6723923003905556,-7.830727760342468,-0.12145006423361757
ABT,log_abs_return,1,90.0,target_sector_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,6,2.4480962642437913,2.459070689376734,-0.44828405211151406,-0.01097442513294252
AMD,log_abs_return,1,90.0,target_sector_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,12,2.5726500221830615,2.5317814149526465,1.588580136358201,0.04086860723041511
AMGN,log_abs_return,1,90.0,target_sector_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,9,2.3357238502496087,2.382940126912459,-2.021483689426912,-0.047216276662849964
AXP,log_abs_return,1,90.0,target_sector_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,6,1.81726961331852,1.905980619139126,-4.881554457877641,-0.08871100582060605
BAC,log_abs_return,1,90.0,target_sector_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,7,2.2167686684763956,2.223514631070489,-0.30431513626227324,-0.006745962594093198
BX,log_abs_return,1,90.0,target_sector_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,5,2.201106277316613,1.973550296956427,10.33825502681322,0.2275559803601861
C,log_abs_return,1,90.0,target_sector_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,5,1.695038468780017,1.856371335676315,-9.517947224667722,-0.16133286689629767
ABT,log_abs_return,1,95.0,target_sector_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,3,2.345691316634381,2.238172566252825,4.583670051514905,0.10751875038155549
AMD,log_abs_return,1,95.0,target_sector_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,7,2.90282232098065,2.854553613955853,1.662819893450822,0.04826870702479764
AMGN,log_abs_return,1,95.0,target_sector_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,2,2.9458166120306295,3.09787477718054,-5.16183405745318,-0.15205816514991044
AXP,log_abs_return,1,95.0,target_sector_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,2,1.9015547102869845,1.7874104748164579,6.002679536540913,0.11414423547052666
BAC,log_abs_return,1,95.0,target_sector_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,3,3.0936636881111994,3.0515403080760155,1.3616017861625367,0.0421233800351839
BX,log_abs_return,1,95.0,target_sector_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,2,2.413591038692463,2.178262929770108,9.75012357726689,0.23532810892235423
C,log_abs_return,1,95.0,target_sector_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,1,0.3871329009508724,0.6200021385065009,-60.1522725099461,-0.2328692375556285
ABT,log_abs_return,3,80.0,target_sector_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,24,1.4698385170987622,1.4735576120409462,-0.25302745158188183,-0.0037190949421840314
AMD,log_abs_return,3,80.0,target_sector_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,27,1.2925204788157958,1.2688918261791404,1.8281066353628597,0.023628652636655336
AMGN,log_abs_return,3,80.0,target_sector_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,16,1.3851414301779144,1.3265142672937706,4.232575938228441,0.05862716288414388
AXP,log_abs_return,3,80.0,target_sector_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,13,1.3926869650933786,1.4034103187790024,-0.7699758778818413,-0.010723353685623663
BAC,log_abs_return,3,80.0,target_sector_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,17,1.4765056092179683,1.4607135473736625,1.0695565086725256,0.015792061844305743
BX,log_abs_return,3,80.0,target_sector_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,15,1.145745548102449,1.1225623261358024,2.023418027243655,0.023183221966646676
C,log_abs_return,3,80.0,target_sector_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,10,1.4326429018771083,1.3954559837277087,2.5956864827010078,0.03718691814939952
ABT,log_abs_return,3,85.0,target_sector_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,18,1.6165463063562908,1.6137954161136796,0.17017082849991133,0.00275089024261119
AMD,log_abs_return,3,85.0,target_sector_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,19,1.4162332824732167,1.3880029555407942,1.9933387586487767,0.028230326932422597
AMGN,log_abs_return,3,85.0,target_sector_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,10,1.565996213071277,1.5484383424537307,1.1211949601788194,0.017557870617546545
AXP,log_abs_return,3,85.0,target_sector_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,10,1.4388802550788098,1.45644776732631,-1.220915512982566,-0.01756751224750035
BAC,log_abs_return,3,85.0,target_sector_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,15,1.5606765975476167,1.5356592571088648,1.6029804302866557,0.02501734043875139
BX,log_abs_return,3,85.0,target_sector_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,7,1.3752024240493863,1.3357224767177367,2.8708462580656278,0.03947994733164955
C,log_abs_return,3,85.0,target_sector_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,6,1.5634776182932566,1.537145555704597,1.6841982437461787,0.02633206258865976
ABT,log_abs_return,3,90.0,target_sector_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,10,1.7964011105373736,1.7977544962889183,-0.07533872828322813,-0.0013533857515451331
AMD,log_abs_return,3,90.0,target_sector_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,12,1.586581669731857,1.557030415057849,1.8625738112178345,0.02955125467400806
AMGN,log_abs_return,3,90.0,target_sector_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,8,1.6890463232585187,1.6761439960831215,0.7638823753812707,0.012902327175397188
AXP,log_abs_return,3,90.0,target_sector_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,3,1.7855400963896404,1.8442039882553505,-3.2854984317814195,-0.058663891865709715
BAC,log_abs_return,3,90.0,target_sector_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,8,1.7967386863707893,1.7892271238911133,0.4180664966283164,0.007511562479675993
BX,log_abs_return,3,90.0,target_sector_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,5,1.546478921868183,1.526782323039722,1.273641596399324,0.019696598828461108
C,log_abs_return,3,90.0,target_sector_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,3,1.833864733857567,1.8631609260101987,-1.5975110711140896,-0.029296192152631424
ABT,log_abs_return,3,95.0,target_sector_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,4,2.1714381731391503,2.1570519647955773,0.6625198231076309,0.01438620834357307
AMD,log_abs_return,3,95.0,target_sector_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,8,1.7242088604242807,1.697116842513032,1.5712723982048205,0.027092017911248656
AMGN,log_abs_return,3,95.0,target_sector_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,2,2.0879177473907022,1.9761570439530203,5.352734971353673,0.11176070343768219
AXP,log_abs_return,3,95.0,target_sector_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,2,1.8977190322700426,1.9765038875550895,-4.1515553116840955,-0.07878485528504697
BAC,log_abs_return,3,95.0,target_sector_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,3,2.008031200925527,1.9804790698624235,1.3720967607676693,0.027552131063103207
BX,log_abs_return,3,95.0,target_sector_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,2,1.7395603916227456,1.765733658048417,-1.5045908467285718,-0.026173266425671526
C,log_abs_return,3,95.0,target_sector_weighted,shifted_1_day_text,shuffled_within_ticker,target_event_keyword,1,2.1476471965192094,2.2034881972251834,-2.600101208265401,-0.055841000705973975
ABT,log_gk,1,80.0,target_sector_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,14,0.5620180193370048,0.5611046380457204,0.1625181506389891,0.0009133812912843922
AMD,log_gk,1,80.0,target_sector_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,17,0.6041335454385347,0.6006795287851657,0.5717306511860283,0.0034540166533690263
AMGN,log_gk,1,80.0,target_sector_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,13,0.5839499216471353,0.5643872699452849,3.3500563963893497,0.019562651701850547
AXP,log_gk,1,80.0,target_sector_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,10,0.6462206533101934,0.6683819837548761,-3.429375141627518,-0.022161330444682735
BAC,log_gk,1,80.0,target_sector_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,9,0.7376931090287666,0.732832754190897,0.6588586470963071,0.004860354837869569
BX,log_gk,1,80.0,target_sector_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,10,0.39134399083647553,0.39318700729230094,-0.470945382829583,-0.0005061230274104655
C,log_gk,1,80.0,target_sector_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,9,0.4886474269940243,0.48698413361831505,0.3403872165952471,0.0016632933757092516
ABT,log_gk,1,85.0,target_sector_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,10,0.6326689371777252,0.6298038299658282,0.4528604209142935,0.002865107211896989
AMD,log_gk,1,85.0,target_sector_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,13,0.6368999701477859,0.6312021447151283,0.8946185743006868,0.005697825432657775
AMGN,log_gk,1,85.0,target_sector_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,11,0.5972261951454987,0.5779869641320846,3.2214312047593507,0.019239231013414
AXP,log_gk,1,85.0,target_sector_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,7,0.7790123383130497,0.777449321521714,0.2006408261415292,0.0015630167913357948
BAC,log_gk,1,85.0,target_sector_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,6,0.8629425569370781,0.8453566268470127,2.0379027489946426,0.01758593009006552
BX,log_gk,1,85.0,target_sector_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,6,0.4191873896020832,0.4200288140975585,-0.2007275305380812,0.0013867312185495972
C,log_gk,1,85.0,target_sector_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,4,0.7403898281831056,0.7357799000423599,0.6226352612188505,0.004609928140745678
ABT,log_gk,1,90.0,target_sector_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,6,0.8662846179200151,0.8681203292910847,-0.211906264188005,-0.0018357113710695632
AMD,log_gk,1,90.0,target_sector_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,6,0.7986908933631663,0.7813562557796873,2.1703812735970422,0.017334637583479234
AMGN,log_gk,1,90.0,target_sector_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,5,0.7401301966556576,0.7062914200778377,4.572003240878876,0.033838776577819904
AXP,log_gk,1,90.0,target_sector_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,4,0.9149140832687737,0.9244998789294026,-1.0477263205284906,-0.009585795660628893
BAC,log_gk,1,90.0,target_sector_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,5,0.8830063770763807,0.8656274339548901,1.968156014799358,0.017378943121490843
BX,log_gk,1,90.0,target_sector_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,3,0.5959605528885588,0.60333530986362,-1.2374572342609949,-0.007374756975061292
C,log_gk,1,90.0,target_sector_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,1,0.9241820403033101,0.9121310695602505,1.3039607152617425,0.012050970743059608
ABT,log_gk,1,95.0,target_sector_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,1,1.0232591473116193,1.0593044462225798,-3.5225972819946305,-0.03604529891096053
AMD,log_gk,1,95.0,target_sector_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,5,0.8686390617130246,0.8621884250829727,0.7426141552200981,0.006450636630052031
AMGN,log_gk,1,95.0,target_sector_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,2,0.8572607141579454,0.8527782749445274,0.5228793457333321,0.004482439213417955
AXP,log_gk,1,95.0,target_sector_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,2,1.0188047690991309,1.0030017400041222,1.5511341892306143,0.015803029095008636
BAC,log_gk,1,95.0,target_sector_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,2,1.1390909327769498,1.1416571290859863,-0.22528458748946306,-0.002566196309036428
ABT,log_gk,3,80.0,target_sector_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,15,0.5812035140558642,0.5860740806390878,-0.8380139599010495,-0.004870566583223735
AMD,log_gk,3,80.0,target_sector_weighted,shifted_1_day_text,cross_ticker_same_day,target_event_keyword,20,0.6130731960405776,0.613528006777852,-0.07418538931594029,-0.000454810737274558
